time,MEMORY,best_of_gen,average,TRAINED,gen
1753110464.2491202,2683012.0,0.7107980540540542,-433.6306229516429,False,2352
1753110464.7692277,2683268.0,0.7107980540540542,-379.6187923261804,False,2353
1753110465.2974086,2683652.0,0.7107980540540542,-477.6730328951352,False,2354
1753110465.9679277,2684036.0,0.7107980540540542,-502.6801408756757,False,2355
1753110466.4840138,2684420.0,0.7107980540540542,-418.6588169340541,False,2356
1753110467.0613408,2684676.0,0.7107980540540542,-484.6946480199289,False,2357
1753110467.5810366,2685188.0,0.7107980540540542,-421.68739429809006,False,2358
1753110468.1188107,2685700.0,0.7107980540540542,-476.6730339456756,False,2359
1753110468.6474419,2686340.0,0.7107980540540542,-439.6801408756757,False,2360
1753110469.1881006,2687108.0,0.7107980540540542,-479.70146481729734,False,2361
1753110469.712925,2687620.0,0.7107980540540542,-456.6449109425658,False,2362
1753110470.2640855,2688260.0,0.7107980540540542,-499.71568077837844,False,2363
1753110470.8319843,2689028.0,0.711227891891892,-555.7376814409324,False,2364
1753110471.402869,2689668.0,0.7107980540540542,-520.7379945778383,False,2365
1753110471.9462814,2690308.0,0.7107980540540542,-548.7732671650788,False,2366
1753110472.4760454,2690948.0,0.7107980540540542,-466.73114819496857,False,2367
1753110472.9868238,2691588.0,0.7107980540540542,-402.66015535110404,False,2368
1753110473.5068328,2692100.0,0.7107980540540542,-442.63764152123963,False,2369
1753110474.01413,2692612.0,0.7107980540540542,-408.58877162016483,False,2370
1753110474.5312567,2693124.0,0.7107980540540542,-390.60906107027034,False,2371
1753110475.0737326,2693764.0,0.7107980540540542,-522.7089856183784,False,2372
1753110475.599248,2694404.0,0.7107980540540542,-503.72989673945943,False,2373
1753110476.1270769,2695044.0,0.7107980540540542,-472.68188397088323,False,2374
1753110476.6465385,2695556.0,0.7107980540540542,-329.6024914810395,False,2375
1753110477.1717024,2696068.0,0.7107980540540542,-421.6451393642828,False,2376
1753110477.7116396,2696580.0,0.7107980540540542,-428.66618016566144,False,2377
1753110478.2418215,2697220.0,0.7107980540540542,-491.69435683675675,False,2378
1753110478.7696984,2697732.0,0.7107980540540542,-418.6459785836312,False,2379
1753110479.2704477,2698372.0,0.7107980540540542,-321.60354493613664,False,2380
1753110479.9583178,2698756.0,0.7107980540540542,-467.64460097297297,False,2381
1753110480.4697871,2699268.0,0.7107980540540542,-376.6019530897297,False,2382
1753110494.5946422,2700548.0,0.7107980540540542,-488.66592491459465,True,2383
1753110495.1831284,2700548.0,0.7107980540540542,-519.6737255268149,False,2384
1753110495.72839,2700676.0,0.7107980540540542,-455.6525708965232,False,2385
1753110496.2699022,2700676.0,0.7107980540540542,-425.6517089535135,False,2386
1753110496.8306487,2700804.0,0.7107980540540542,-468.65237655987687,False,2387
1753110497.422624,2700804.0,0.7107980540540542,-485.68080848203897,False,2388
1753110497.9692013,2700932.0,0.7107980540540542,-482.70204014886343,False,2389
1753110498.4931498,2700932.0,0.7107980540540542,-506.702293680716,False,2390
1753110499.011103,2701060.0,0.7107980540540542,-446.6949401373149,False,2391
1753110499.5277934,2701060.0,0.7107980540540542,-490.6807531795289,False,2392
1753110500.0551891,2701188.0,0.7107980540540542,-536.6884109253484,False,2393
1753110500.560654,2701188.0,0.7107980540540542,-449.70888959838555,False,2394
1753110501.0638185,2701316.0,0.7107980540540542,-363.6164858513586,False,2395
1753110501.5670295,2701316.0,0.7107980540540542,-446.62327703135134,False,2396
1753110502.0707467,2701444.0,0.7107980540540542,-368.60906107027023,False,2397
1753110502.5859005,2701444.0,0.7107980540540542,-513.6730328951351,False,2398
1753110503.1083124,2701572.0,0.7107980540540542,-493.68014087567565,False,2399
1753110503.616987,2701572.0,0.7107980540540542,-460.681089691885,False,2400
1753110504.1355305,2701700.0,0.7107980540540542,-419.6310756011309,False,2401
1753110504.6589406,2702084.0,0.7107980540540542,-453.68181961250855,False,2402
1753110505.1907098,2702468.0,0.7153916756756756,-488.70870422784145,False,2403
1753110505.7414608,2702724.0,0.7268929315068494,-497.68766636152196,False,2404
1753110506.265219,2703108.0,0.7268929315068494,-387.6450069897419,False,2405
1753110506.8006465,2703620.0,0.7268929315068494,-506.68531391635685,False,2406
1753110507.3351169,2703876.0,0.7268929315068494,-441.64207557251734,False,2407
1753110507.839981,2704132.0,0.7268929315068494,-362.5762571737348,False,2408
1753110508.3817728,2704516.0,0.7268929315068494,-398.63055700197236,False,2409
1753110508.9330897,2704900.0,0.7268929315068494,-560.7245598492409,False,2410
1753110509.6008048,2705412.0,0.7268929315068494,-447.65207612725584,False,2411
