time,PKG,GPU
1746537169.7250,36219,56639
1746537169.9760,38369,64143
1746537170.2230,38003,56764
1746537170.4770,38027,56736
1746537170.7250,37321,63174
1746537170.9780,36906,56667
1746537171.2250,40523,56541
1746537171.4790,37867,57326
1746537171.7260,38250,56541
1746537171.9760,40454,56667
1746537172.2260,36692,56667
1746537172.4760,32713,56574
1746537172.7260,34419,56476
1746537172.9760,35310,62394
1746537173.2260,33825,56671
1746537173.4770,39925,56448
1746537173.7270,37765,61512
1746537173.9770,38003,56541
1746537174.2270,40699,56448
1746537174.4770,37667,56736
1746537174.7250,38570,56541
1746537174.9770,40686,56546
1746537175.2270,36576,56671
1746537175.4780,34321,56541
1746537175.7280,40777,56448
1746537175.9780,37790,56569
1746537176.2280,38348,56541
1746537176.4780,40350,61025
1746537176.7300,35325,56667
1746537176.9770,35887,56448
1746537177.2310,39309,62682
1746537177.4790,37615,56643
1746537177.7270,38325,56546
1746537177.9790,38966,61512
1746537178.2330,38253,56351
1746537178.4770,38626,56541
1746537178.7290,38293,62876
1746537178.9800,37619,56574
1746537179.2280,39484,56351
1746537179.4800,37148,59470
1746537179.7300,37657,56374
1746537179.9800,40593,56448
1746537180.2300,37767,56736
1746537180.4800,38760,56351
1746537180.7300,40465,61220
1746537180.9800,38157,56448
1746537181.2280,38401,56351
1746537181.4810,39132,62682
1746537181.7310,38108,56448
1746537181.9800,38420,56448
1746537182.2310,38683,63754
1746537182.4820,38312,56351
1746537182.7320,38607,56546
1746537182.9830,38284,61902
1746537183.2320,39061,56472
1746537183.4840,38916,56374
1746537183.7320,37805,62492
1746537183.9850,37301,56448
1746537184.2320,40209,56351
1746537184.4820,37088,56639
1746537184.7310,37939,56546
1746537184.9820,40328,61902
1746537185.2320,38247,56569
1746537185.4800,38146,56448
1746537185.7330,38588,62876
1746537185.9830,37937,56569
1746537186.2330,39552,56351
1746537186.4830,38242,62974
1746537186.7330,38189,56574
1746537186.9830,41078,56374
1746537187.2340,37995,57521
1746537187.4840,37616,56374
1746537187.7330,40763,56448
1746537187.9840,35449,62487
