time,PKG,GPU
1749541040.8500,34769,8029
1749541041.1020,36335,8031
1749541041.3520,35338,8128
1749541041.6030,36125,8519
1749541041.8530,35279,7931
1749541042.1020,36381,8130
1749541042.3530,35089,8130
1749541042.6030,35698,8228
1749541042.8530,35613,8029
1749541043.1020,35279,8129
1749541043.3540,34938,7933
1749541043.6040,35322,8422
1749541043.8540,35428,8225
1749541044.1040,35172,7934
1749541044.3540,35276,8032
1749541044.6040,36024,8423
1749541044.8540,35430,7934
1749541045.1040,35804,8128
1749541045.3540,36658,7931
1749541045.6050,35491,8225
1749541045.8550,36871,8029
1749541046.1050,35882,8225
1749541046.3550,35767,8032
1749541046.6050,32659,8519
1749541046.8550,36640,7934
1749541047.1050,35175,7835
1749541047.3550,35731,8129
1749541047.6060,33672,8521
1749541047.8540,35924,7933
1749541048.1060,35333,8031
1749541048.3550,35829,8129
1749541048.6040,35017,8519
1749541048.8540,35255,8225
1749541049.1060,35556,9496
1749541049.3560,35481,8031
1749541049.6060,36489,8422
1749541049.8570,35421,7933
1749541050.1060,35870,8811
1749541050.3570,34574,8225
1749541050.6070,35526,8422
1749541050.8570,35305,8029
1749541051.1060,35200,8910
1749541051.3550,35010,7933
1749541051.6060,35767,8227
1749541051.8580,36281,8225
1749541052.1060,34206,9008
1749541052.3580,36602,8029
1749541052.6090,35783,8910
1749541052.8580,36726,8031
1749541053.1080,35577,9202
1749541053.3580,40462,8029
1749541053.6090,34381,8324
1749541053.8580,35632,8031
1749541054.1080,34896,9301
1749541054.3580,35693,7931
1749541054.6090,35548,8519
1749541054.8570,35452,8128
1749541055.1090,34731,9302
1749541055.3590,35282,8032
1749541055.6070,36203,8422
1749541055.8590,34368,8032
1749541056.1090,36028,9593
1749541056.3600,34196,8128
1749541056.6100,36695,8128
1749541056.8600,34936,8324
1749541057.1100,37023,8029
1749541057.3600,34733,8128
1749541057.6100,36183,8423
1749541057.8600,34573,7931
1749541058.1090,35592,8034
1749541058.3600,34503,8324
1749541058.6110,35184,8422
1749541058.8610,35006,8225
1749541059.1100,35413,8031
1749541059.3610,35275,7931
1749541059.6100,35466,8423
1749541059.8610,36070,8324
1749541060.1110,35531,8029
1749541060.3620,36369,8031
1749541060.6120,35090,8422
1749541060.8620,36131,8228
1749541061.1120,35371,8130
1749541061.3620,36111,8225
1749541061.6120,34671,8324
1749541061.8600,36132,8424
1749541062.1110,34459,8029
1749541062.3630,35873,8227
1749541062.6130,34741,8519
1749541062.8620,34256,8325
1749541063.1130,34924,8029
1749541063.3620,34947,7934
1749541063.6110,34124,8421
1749541063.8610,34624,8225
1749541064.1130,35031,8225
1749541064.3620,35136,8519
1749541064.6140,35045,8714
1749541064.8630,35260,8029
1749541065.1140,35541,8029
1749541065.3630,35476,8422
1749541065.6130,36193,8323
1749541065.8630,35223,8032
1749541066.1140,35995,7933
1749541066.3650,33704,8714
1749541066.6140,36621,8519
1749541066.8620,34801,8128
1749541067.1150,36007,8129
1749541067.3650,31655,7934
1749541067.6150,36664,8421
1749541067.8650,35755,8031
1749541068.1150,36528,8128
1749541068.3630,34483,7835
1749541068.6160,36193,8519
1749541068.8650,34841,8128
1749541069.1150,35868,7931
1749541069.3660,35199,8029
1749541069.6140,35723,8032
1749541069.8650,35040,8422
1749541070.1160,35378,8130
1749541070.3640,35166,8032
1749541070.6160,35697,8910
1749541070.8660,35548,8324
1749541071.1170,33932,8129
1749541071.3670,35679,8128
1749541071.6170,35279,8519
1749541071.8660,36655,7934
1749541072.1150,34418,8032
1749541072.3640,35938,8128
1749541072.6170,33360,8715
1749541072.8670,36201,8128
1749541073.1150,35349,8225
1749541073.3650,34542,7934
1749541073.6150,35297,8714
1749541073.8650,34899,8128
1749541074.1170,35250,8029
1749541074.3680,35290,8324
1749541074.6180,35609,8811
1749541074.8680,35612,8031
1749541075.1180,34919,8031
1749541075.3680,35104,8029
1749541075.6180,36225,9008
1749541075.8680,35245,8225
1749541076.1180,36095,8029
