time,PKG,GPU
1749490157.2710,32107,56448
1749490157.5230,36532,56546
1749490157.7730,33266,56448
1749490158.0230,33274,56448
1749490158.2730,32561,56546
1749490158.5220,36734,56448
1749490158.7740,32727,57618
1749490159.0240,33349,56346
1749490159.2750,32304,56546
1749490159.5230,36606,56448
1749490159.7760,38042,62194
1749490160.0240,33167,56546
1749490160.2770,32439,56546
1749490160.5240,35759,56546
1749490160.7780,33750,56546
1749490161.0250,33144,56546
1749490161.2750,32271,56448
1749490161.5250,36268,56448
1749490161.7730,33307,56546
1749490162.0250,33525,56448
1749490162.2750,31502,56546
1749490162.5250,32070,56448
1749490162.7760,32130,56448
1749490163.0260,33194,56448
1749490163.2760,37257,56741
1749490163.5260,32394,56546
1749490163.7740,34567,56448
1749490164.0260,34627,56546
1749490164.2760,33513,56546
1749490164.5270,34307,56546
1749490164.7760,35256,56448
1749490165.0280,37335,56537
1749490165.2770,34997,56546
1749490165.5250,31942,56448
1749490165.7770,35539,56546
1749490166.0250,33618,56448
1749490166.2770,33463,56448
1749490166.5250,33774,56546
1749490166.7770,35751,56346
1749490167.0280,37214,59660
1749490167.2780,33001,56448
1749490167.5250,35056,56546
1749490167.7750,34948,56546
1749490168.0280,33115,63164
1749490168.2780,32768,56546
1749490168.5260,32620,56448
1749490168.7770,34868,56546
1749490169.0290,32998,61999
1749490169.2780,32928,56546
1749490169.5280,35463,56448
1749490169.7770,35650,56346
1749490170.0290,33988,62974
1749490170.2790,32645,56346
1749490170.5290,33108,56546
1749490170.7800,35665,56448
1749490171.0290,33926,60537
1749490171.2810,32393,56448
1749490171.5290,33106,56546
1749490171.7810,35857,56448
1749490172.0300,34129,62974
1749490172.2830,32335,56448
1749490172.5300,33435,56448
1749490172.7840,35919,56546
1749490173.0310,33803,62974
1749490173.2800,32812,56448
1749490173.5310,33588,56546
1749490173.7810,36146,56448
1749490174.0310,34417,58686
1749490174.2810,32412,56448
1749490174.5290,33387,56346
1749490174.7790,34636,56448
1749490175.0310,33118,62876
1749490175.2810,32774,56546
1749490175.5310,35438,56346
1749490175.7810,36281,56546
1749490176.0320,33007,62871
1749490176.2820,32800,56546
1749490176.5320,31880,56448
1749490176.7820,36714,56448
1749490177.0330,33558,56546
1749490177.2820,33485,56346
1749490177.5340,32346,56546
1749490177.7820,36531,56448
1749490178.0360,37033,62292
1749490178.2830,32923,56546
1749490178.5300,35717,56448
1749490178.7800,33746,56546
1749490179.0330,33365,60342
1749490179.2830,33205,56546
1749490179.5310,31889,56546
1749490179.7830,35435,56546
1749490180.0330,33515,61707
1749490180.2840,34276,56346
1749490180.5340,35289,56546
1749490180.7840,36344,56448
1749490181.0340,34335,59758
1749490181.2840,33120,56448
1749490181.5310,32570,56448
1749490181.7840,35964,56448
1749490182.0340,33841,58300
1749490182.2850,33144,56569
1749490182.5340,33014,62389
1749490182.7870,36294,62974
1749490183.0350,36275,65090
1749490183.2880,36220,62779
1749490183.5350,36457,63071
1749490183.7850,36469,64620
1749490184.0350,36412,62487
1749490184.2850,36154,62194
1749490184.5360,36481,63461
1749490184.7860,36470,62579
1749490185.0360,35108,56643
1749490185.2860,34761,56546
1749490185.5340,35164,56546
1749490185.7860,33827,56741
1749490186.0360,32370,56546
1749490186.2860,33401,56546
1749490186.5360,34577,56546
1749490186.7860,33677,56546
1749490187.0370,32473,56546
1749490187.2870,33616,56448
1749490187.5390,34991,56546
1749490187.7870,33662,57131
1749490188.0400,32549,56546
1749490188.2870,33872,56448
1749490188.5350,34283,56346
1749490188.7880,33858,56643
1749490189.0380,32286,56346
1749490189.2880,33557,56546
1749490189.5370,34958,56448
1749490189.7880,34304,56838
1749490190.0380,32376,56448
1749490190.2880,33685,56546
1749490190.5370,35062,56448
1749490190.7880,33796,57131
1749490191.0390,32571,56546
1749490191.2890,33783,56448
1749490191.5390,34936,56546
1749490191.7890,33832,56546
1749490192.0390,32334,56546
1749490192.2910,35441,56448
1749490192.5390,35081,56448
1749490192.7940,33744,56448
1749490193.0400,33336,56448
1749490193.2890,35076,56448
1749490193.5400,34372,56448
1749490193.7900,33820,56546
1749490194.0380,34960,56546
1749490194.2900,35247,56546
1749490194.5400,38254,56448
1749490194.7910,34060,56448
1749490195.0390,32275,56546
1749490195.2880,36167,56439
1749490195.5410,32787,56546
1749490195.7910,33403,56346
1749490196.0420,32154,56546
1749490196.2910,36872,56448
1749490196.5430,37466,62487
1749490196.7910,33095,56448
1749490197.0450,34869,56546
1749490197.2890,35484,56569
1749490197.5410,37914,62487
1749490197.7920,32341,56546
1749490198.0420,32917,56448
1749490198.2910,35523,56546
1749490198.5420,33547,56741
1749490198.7950,32783,56569
1749490199.0410,32654,56546
1749490199.2900,35839,56448
1749490199.5430,33399,56936
1749490199.7930,33350,56448
1749490200.0400,33073,56448
1749490200.2930,32231,56448
1749490200.5430,32144,56448
1749490200.7930,37900,61415
1749490201.0450,33169,56448
1749490201.2910,32361,56546
1749490201.5430,36601,56448
1749490201.7940,38594,63071
1749490202.0440,33022,56546
1749490202.2940,33250,56448
1749490202.5450,36435,56448
1749490202.7940,34511,62389
1749490203.0450,32735,56546
1749490203.2930,35532,56448
1749490203.5440,35320,56448
1749490203.7980,34834,56448
1749490204.0440,34460,56448
1749490204.2950,35334,56546
1749490204.5450,34108,56448
1749490204.7950,34740,56546
1749490205.0460,32757,56476
1749490205.2950,34718,56546
1749490205.5480,33521,56448
1749490205.7950,34078,56448
1749490206.0480,32281,56448
1749490206.2960,36152,56346
1749490206.5450,38438,62481
1749490206.7960,32963,56448
1749490207.0460,35181,56546
1749490207.2960,35559,56448
1749490207.5470,33024,60537
1749490207.7960,33056,56546
1749490208.0470,35640,56346
1749490208.2970,36631,56546
1749490208.5460,33215,60342
1749490208.7970,32726,56546
1749490209.0460,32899,56448
1749490209.2970,35618,56448
1749490209.5470,33619,62876
1749490209.7970,32540,56346
1749490210.0450,32988,56546
1749490210.2970,35435,56448
1749490210.5480,34083,62194
1749490210.7980,32296,56448
1749490211.0480,33610,56546
1749490211.2990,35263,56448
1749490211.5480,33862,59368
1749490211.8000,32360,56448
1749490212.0480,34251,62292
1749490212.3010,36483,61999
1749490212.5490,36391,63656
1749490212.8030,36510,62682
1749490213.0490,36388,61902
1749490213.2990,36515,63559
1749490213.5490,36407,62584
1749490213.7990,36617,61902
1749490214.0500,36416,63364
1749490214.3000,36371,62943
1749490214.5500,34861,56541
1749490214.8000,35975,56643
1749490215.0500,34432,56546
1749490215.3000,33718,56741
1749490215.5500,32398,56448
1749490215.8000,34662,56546
1749490216.0490,34609,56546
1749490216.3010,33695,56546
1749490216.5510,32804,56546
1749490216.8010,34233,56448
1749490217.0510,35316,56569
1749490217.3010,34178,56838
1749490217.5510,32454,56546
1749490217.8010,33476,56546
1749490218.0520,35463,56448
1749490218.3020,33716,57716
1749490218.5530,32315,56448
1749490218.8020,33781,56546
1749490219.0540,35513,56448
1749490219.3020,34316,62974
1749490219.5550,32465,56448
1749490219.8020,32652,56448
1749490220.0520,35936,56546
1749490220.3020,33885,58300
1749490220.5530,33274,56546
1749490220.8030,32567,56448
1749490221.0530,36126,56546
1749490221.3030,32885,58008
1749490221.5530,33143,56472
1749490221.8030,31826,56546
1749490222.0530,36246,56448
1749490222.3040,38300,59373
1749490222.5540,33219,56448
1749490222.8040,32564,56546
1749490223.0540,36060,56448
1749490223.3040,32969,56448
1749490223.5540,33228,56569
1749490223.8050,34934,56346
1749490224.0540,35647,56546
1749490224.3060,38589,62876
1749490224.5550,32702,56546
1749490224.8020,36184,56546
1749490225.0550,36334,56346
1749490225.3080,33853,62097
1749490225.5550,32762,56448
1749490225.8040,32401,56448
1749490226.0530,35819,56546
1749490226.3050,33189,62584
1749490226.5550,32763,56546
1749490226.8030,35831,56448
1749490227.0550,35912,56546
1749490227.3060,33849,61804
1749490227.5560,32580,56546
1749490227.8060,33646,56448
1749490228.0560,34833,56448
1749490228.3060,34171,58008
1749490228.5560,32763,56346
1749490228.8050,36274,56546
1749490229.0570,35396,56448
1749490229.3070,33895,56931
1749490229.5580,32379,56448
1749490229.8050,33931,56346
1749490230.0550,36606,56546
1749490230.3080,36502,56448
1749490230.5610,32365,56448
1749490230.8080,35517,56448
1749490231.0580,34641,56546
1749490231.3080,33701,56448
1749490231.5560,32154,56379
1749490231.8080,35269,56546
1749490232.0580,34058,56346
1749490232.3080,33957,56546
1749490232.5560,31975,56476
1749490232.8080,36075,56546
1749490233.0590,34441,56448
1749490233.3090,33820,56448
1749490233.5590,32560,56574
1749490233.8090,35186,56346
1749490234.0580,34685,56546
1749490234.3100,33810,56448
1749490234.5590,32233,56546
1749490234.8110,36125,56448
1749490235.0590,34029,56448
1749490235.3120,33719,56448
1749490235.5590,32086,56448
1749490235.8130,35837,56448
1749490236.0600,33472,56448
1749490236.3140,33524,56448
1749490236.5570,32387,56546
1749490236.8090,35299,56356
1749490237.0580,33715,56546
1749490237.3100,33584,56448
1749490237.5580,35409,56448
1749490237.8080,36076,56448
1749490238.0610,37922,63071
1749490238.3110,32753,56448
1749490238.5580,35667,56448
1749490238.8090,35534,56574
1749490239.0610,37505,63364
