time,MEMORY,best_of_gen,average,TRAINED,gen
1751359273.2868733,2421812.0,0.7273725205479451,-443.65086119013705,False,1924
1751359273.7580328,2422440.0,0.7273725205479451,-430.65116869987594,False,1925
1751359274.2346427,2422568.0,0.7273725205479451,-555.7235984421918,False,1926
1751359274.7050745,2423012.0,0.7273725205479451,-457.70329169860184,False,1927
1751359282.009176,2436532.0,0.7273725205479451,-520.676023340943,True,1928
1751359282.4993238,2436724.0,0.7273725205479451,-467.6465220703766,False,1929
1751359283.0157266,2436468.0,0.7273725205479451,-491.6815539969332,False,1930
1751359283.5215693,2436596.0,0.7273725205479451,-461.65829540579796,False,1931
1751359284.0173564,2436788.0,0.7273725205479451,-493.68722981616446,False,1932
1751359284.4966023,2436468.0,0.7273725205479451,-485.64464370742456,False,1933
1751359284.9722564,2436532.0,0.7273725205479451,-426.6363137397262,False,1934
1751359285.4469194,2436848.0,0.7273725205479451,-424.62936456799287,False,1935
1751359285.9213822,2437984.0,0.7273725205479451,-420.65861449575345,False,1936
1751359286.4045932,2438368.0,0.7273725205479451,-538.710056949579,False,1937
1751359286.8901937,2437972.0,0.7275748219178082,-545.7245981674762,False,1938
1751359287.3467286,2438412.0,0.7275748219178082,-403.6090181096526,False,1939
1751359287.8191583,2439292.0,0.7275748219178082,-522.6731144810183,False,1940
1751359288.2690976,2439548.0,0.7275748219178082,-409.6217521282193,False,1941
1751359288.7498307,2439612.0,0.7275748219178082,-424.61474828842745,False,1942
1751359289.2125561,2439928.0,0.7275748219178082,-456.6435186824658,False,1943
1751359289.684442,2440240.0,0.7275748219178082,-433.6289550479452,False,1944
1751359290.1578293,2440240.0,0.7275748219178082,-452.6434923832876,False,1945
1751359290.6253395,2441248.0,0.7275748219178082,-385.64378217195986,False,1946
1751359291.1134863,2442008.0,0.7275748219178082,-539.7334392741645,False,1947
1751359291.5919528,2442188.0,0.7275748219178082,-442.66960275940954,False,1948
