time,PKG,GPU
1746712301.8500,40259,8128
1746712302.1000,38299,8029
1746712302.3510,38641,7739
1746712302.6000,40884,8128
1746712302.8510,38511,8128
1746712303.1000,38603,8225
1746712303.3510,40553,7933
1746712303.6010,38712,8032
1746712303.8500,38579,8032
1746712304.1000,39388,8132
1746712304.3510,40262,8029
1746712304.6000,38213,8034
1746712304.8520,38622,8324
1746712305.1010,40841,7931
1746712305.3510,38787,7931
1746712305.6020,38633,8128
1746712305.8520,40434,8225
1746712306.1010,38596,7933
1746712306.3520,38774,8128
1746712306.6020,38477,8035
1746712306.8530,40105,8128
1746712307.1030,38480,8029
1746712307.3530,38767,8029
1746712307.6030,40721,8225
1746712307.8530,39149,8324
1746712308.1020,38713,8225
1746712308.3520,39731,8134
1746712308.6040,40291,8225
1746712308.8540,38283,7933
1746712309.1040,38324,8225
1746712309.3530,40249,8029
1746712309.6030,37558,8128
1746712309.8540,38409,8031
1746712310.1040,40869,8128
1746712310.3540,38522,7933
1746712310.6030,37249,8421
1746712310.8540,40088,8132
1746712311.1050,38258,8128
1746712311.3530,38695,8029
1746712311.6050,38116,8128
1746712311.8550,40380,7931
1746712312.1050,38662,8324
1746712312.3550,38373,8128
1746712312.6050,40750,8031
1746712312.8560,38218,8225
1746712313.1060,38100,8130
1746712313.3560,38949,7644
1746712313.6060,39768,8225
1746712313.8560,37641,8032
1746712314.1060,38053,8324
1746712314.3560,40691,8029
1746712314.6060,38368,8225
1746712314.8560,38777,8029
1746712315.1060,40615,8324
1746712315.3570,37087,8029
1746712315.6050,38569,8128
1746712315.8540,40248,8132
1746712316.1060,37519,8323
1746712316.3570,38720,7931
1746712316.6050,40252,8129
1746712316.8570,38595,7933
1746712317.1060,38345,8227
1746712317.3580,38926,8031
1746712317.6080,40565,8128
1746712317.8580,38921,8029
1746712318.1080,37566,8132
1746712318.3580,39041,7835
1746712318.6080,38463,7835
1746712318.8580,38556,8128
1746712319.1090,39975,8029
1746712319.3590,37703,8029
1746712319.6090,38757,8128
1746712319.8590,40731,7738
1746712320.1090,37374,8128
1746712320.3590,37845,8130
1746712320.6090,40549,7835
1746712320.8590,38087,7931
1746712321.1100,37954,8129
1746712321.3590,40564,8031
1746712321.6090,38423,7933
1746712321.8600,38401,7934
1746712322.1080,38435,8132
1746712322.3600,39518,8128
1746712322.6100,37652,8031
1746712322.8600,38531,7938
1746712323.1100,40356,8128
1746712323.3610,38462,7835
1746712323.6110,38597,7738
1746712323.8610,40629,8128
1746712324.1110,38719,8029
1746712324.3600,38711,8032
1746712324.6110,40647,7931
1746712324.8610,38858,8031
1746712325.1100,38437,7934
1746712325.3620,38272,8032
1746712325.6120,39986,7835
1746712325.8620,38806,7738
1746712326.1120,38587,8225
1746712326.3620,40824,8029
1746712326.6120,37820,7933
1746712326.8620,38893,7933
1746712327.1120,40763,7933
1746712327.3620,38593,7835
1746712327.6130,37671,8225
1746712327.8630,40277,8035
1746712328.1130,38321,8029
1746712328.3620,38252,8031
1746712328.6130,38502,8029
1746712328.8640,40088,8031
1746712329.1130,37920,8225
1746712329.3620,37768,8128
1746712329.6140,39998,7933
1746712329.8640,37746,8128
1746712330.1130,37490,7931
1746712330.3640,39995,8035
1746712330.6140,38721,8128
1746712330.8640,38140,7835
1746712331.1140,40478,8324
1746712331.3650,37488,8029
1746712331.6130,38464,7934
1746712331.8630,39960,8035
1746712332.1150,38230,8128
1746712332.3640,38982,7933
1746712332.6140,39310,7938
1746712332.8650,39677,8128
1746712333.1150,37813,8032
1746712333.3630,40355,8035
1746712333.6140,38592,8128
1746712333.8660,37866,7934
1746712334.1160,40398,8231
1746712334.3650,39226,7931
1746712334.6150,38278,8029
1746712334.8660,39777,8230
1746712335.1160,39118,8225
1746712335.3660,38509,8029
1746712335.6170,38701,8031
1746712335.8670,40560,7933
1746712336.1160,38711,7933
1746712336.3670,38834,8128
1746712336.6160,40710,8029
1746712336.8670,38722,8029
1746712337.1170,38420,8128
1746712337.3680,40341,8128
1746712337.6180,38419,7931
1746712337.8670,38435,8225
1746712338.1180,40761,8029
1746712338.3680,38760,7931
1746712338.6170,37785,7933
1746712338.8670,40592,8132
1746712339.1180,38436,8128
1746712339.3670,38480,8225
1746712339.6170,38357,8035
1746712339.8680,38665,8031
1746712340.1190,37624,8324
1746712340.3690,38131,8036
1746712340.6190,39266,8128
1746712340.8680,37395,8225
1746712341.1190,36229,8031
1746712341.3690,38853,8225
1746712341.6190,37361,8029
1746712341.8680,37455,8029
1746712342.1200,39226,8128
1746712342.3690,37268,8029
1746712342.6190,36602,7933
1746712342.8700,39398,8128
1746712343.1200,37658,8128
1746712343.3690,37551,8422
1746712343.6200,39286,8029
1746712343.8700,37646,8029
1746712344.1210,37019,8225
1746712344.3710,38441,8329
1746712344.6210,38251,7933
1746712344.8700,37400,8225
1746712345.1200,38173,8132
1746712345.3710,39344,8225
1746712345.6210,37612,8129
1746712345.8720,37584,8029
1746712346.1210,39628,8325
1746712346.3710,36983,8029
1746712346.6220,38403,8128
1746712346.8720,40708,7933
1746712347.1220,37696,8128
1746712347.3720,37300,8129
1746712347.6230,40471,10473
1746712347.8730,38479,8128
1746712348.1220,38104,8422
1746712348.3730,40665,7933
1746712348.6220,38776,9693
1746712348.8730,38560,8032
1746712349.1230,40556,8326
1746712349.3730,38376,8128
1746712349.6230,38382,9693
1746712349.8720,39373,8132
1746712350.1230,39746,8422
1746712350.3730,37780,8128
1746712350.6220,38941,9990
1746712350.8740,40174,7933
1746712351.1240,38034,8519
1746712351.3740,38548,8132
1746712351.6240,39538,10280
1746712351.8750,37572,7933
1746712352.1240,39319,8231
1746712352.3750,39690,7931
1746712352.6260,38315,9985
1746712352.8750,39066,7840
1746712353.1270,39683,8811
1746712353.3750,38600,8031
1746712353.6280,39213,10182
1746712353.8760,40238,8128
1746712354.1260,37501,8128
1746712354.3760,37352,7933
1746712354.6250,39755,8128
1746712354.8760,37420,8129
1746712355.1250,38188,7934
1746712355.3760,39310,8029
1746712355.6250,37204,8031
1746712355.8770,39923,8130
1746712356.1270,38626,8324
1746712356.3760,38804,8029
1746712356.6270,38733,8034
1746712356.8770,38759,8031
1746712357.1270,38140,7933
1746712357.3770,37997,8031
1746712357.6270,39334,8128
1746712357.8780,36996,7931
1746712358.1280,38004,8029
1746712358.3780,40034,8029
1746712358.6270,38343,7931
1746712358.8760,39224,8132
1746712359.1280,40109,8128
1746712359.3780,38146,8128
1746712359.6270,39108,8032
1746712359.8790,39527,7737
1746712360.1280,37677,8324
1746712360.3790,38981,8231
1746712360.6290,40335,8029
1746712360.8790,38308,7835
1746712361.1290,38419,8324
1746712361.3790,40582,8128
1746712361.6290,38188,8029
1746712361.8790,39157,7937
1746712362.1300,39291,8225
1746712362.3780,38628,8029
1746712362.6290,39297,8035
1746712362.8800,40472,8128
1746712363.1300,38429,8032
1746712363.3800,38550,8230
1746712363.6300,40419,8029
1746712363.8810,38236,8227
1746712364.1310,40708,8323
1746712364.3810,39152,7933
1746712364.6300,38538,7933
1746712364.8810,40447,8225
1746712365.1310,38389,8128
1746712365.3810,38639,8029
1746712365.6310,40164,8029
1746712365.8820,38262,8032
1746712366.1320,37653,8519
1746712366.3820,40416,8031
1746712366.6310,38399,8029
1746712366.8810,37949,8031
1746712367.1320,40363,8225
1746712367.3810,38556,8225
1746712367.6320,37561,8029
1746712367.8830,40417,8029
1746712368.1320,37829,7933
1746712368.3820,38083,8227
1746712368.6330,40059,8129
1746712368.8830,38216,8032
1746712369.1330,37683,9693
1746712369.3830,39731,8225
1746712369.6330,38872,8031
1746712369.8830,37812,8130
1746712370.1320,40391,8910
1746712370.3830,37957,8029
1746712370.6330,38943,8129
1746712370.8840,39896,7835
1746712371.1330,37812,8910
1746712371.3840,39104,8325
1746712371.6340,40433,8225
1746712371.8840,38930,7933
1746712372.1340,38359,9007
1746712372.3840,40726,8225
1746712372.6350,38144,8129
1746712372.8840,39142,8035
1746712373.1350,39619,9008
1746712373.3850,38568,7933
1746712373.6350,40611,8329
1746712373.8850,38544,8225
1746712374.1350,38587,9105
1746712374.3860,40091,8132
1746712374.6360,39826,8323
1746712374.8860,38348,8032
1746712375.1360,40722,9399
1746712375.3860,38191,8031
1746712375.6360,38443,7931
1746712375.8860,40495,7931
1746712376.1360,37585,9496
1746712376.3870,37686,8031
1746712376.6360,40158,8029
1746712376.8870,38480,7836
1746712377.1360,38712,8128
1746712377.3870,40651,8128
1746712377.6370,39046,7835
1746712377.8860,38235,8029
1746712378.1370,40406,7835
1746712378.3880,37640,8128
1746712378.6360,38676,7933
1746712378.8880,40776,8128
1746712379.1380,37942,7933
1746712379.3870,36890,8029
1746712379.6380,40607,8128
